city,activity,name,latitude,longitude,price,rating,place_id
Aswan,Cafe and Restaurant,Al-Makka,24.09817574,32.89971267,150,4,543
Aswan,Cafe and Restaurant,Grand Restaurant,24.10570194,32.90206751,150,4,544
Aswan,Cafe and Restaurant,Koshary El-safwa,24.10093052,32.90032737,150,4,545
Aswan,Cafe and Restaurant,El Salam Nile & Seafood,24.09400389,32.89677041,300,4,546
Aswan,Cafe and Restaurant,Krouma Camp & Ecolodge,24.05907771,32.86343599,150,4,547
Aswan,Cafe and Restaurant,Strawberry Restaurant,24.09752045,32.88716372,150,4,548
Aswan,Cafe and Restaurant,Pizza - Esmo A,24.0966332,32.89863294,150,4,549
Aswan,Cafe and Restaurant,Cilantro Aswan,24.10399094,32.89807791,300,4,550
Aswan,Cafe and Restaurant,Ali Baba Restaurant,24.13265002,32.88936457,150,4,551
Aswan,Cafe and Restaurant,Hajah Huluwh,24.09453817,32.8988946,150,4,552
Aswan,Cafe and Restaurant,Mona Lisa,24.09409344,32.89965511,300,4,553
Aswan,Cafe and Restaurant,Mona Liza,24.0853609,32.89257066,150,4,554
Aswan,Cafe and Restaurant,Snob Cafe,24.10896806,32.90116786,150,4,555
Aswan,Cafe and Restaurant,ahlak w nask,24.09378003,32.90034176,200,4,556
Aswan,Cafe and Restaurant,Jana Kato,24.09376455,32.90696341,150,4,557
Aswan,Cafe and Restaurant,Gambarica,24.0850189,32.90684354,150,4,558
Aswan,Cafe and Restaurant,Makani Restaurant,26.82007618,30.80232387,200,4,559
Aswan,Cafe and Restaurant,Masel Camp,26.82068896,30.80266719,150,4,560
Aswan,Accomodation,Pyramisa Island Hotel Aswan ,24.07878079,32.87999407,1000,5,561
Aswan,Accomodation,Sofitel Legend Old Cataract,24.08231999,32.88782057,7779,5,562
Aswan,Accomodation,Movenpick Resort Aswan,24.0932138,32.89154107,3714,5,563
Aswan,Accomodation,Tollip Aswan Hotel,24.10906888,32.90125867,2681,5,564
Aswan,Accomodation,Shehrazad Nile Floating Hotel,24.10640906,32.89979074,1067,5,565
Aswan,Accomodation,Citymax Hotel Aswan,24.09743,32.89832997,1275,4,566
Aswan,Accomodation,Basma Hotel Aswan,24.07794459,32.88751667,1503,4,567
Aswan,Accomodation,Obelisk Nile Hotel Aswan,24.09228948,32.8954931,1477,4,568
Aswan,Accomodation,Basma Executive Hotel,24.07775898,32.88615343,1833,4,569
Aswan,Accomodation,Citymax Aqua Park Hotel Aswan,24.09743979,32.89832997,797,4,570
Aswan,Accomodation,Kato Dool Nubian Resort,24.06025719,32.86438087,1510,3,571
Aswan,Accomodation,Cleopatra Hotel,24.0780533,32.88742787,595,3,572
Aswan,Accomodation,Mahraba Palace Resort,24.09963589,32.90013227,1003,3,573
Aswan,Accomodation,Orchida St.George Hotel,24.08762199,32.89404507,438,3,574
Aswan,Accomodation,Sara Hotel Aswan,24.06740965,32.87841234,525,3,575
Aswan,Accomodation,Nubian Oasis Hotel,25.91065793,32.76337807,1544,3,576
Aswan,Accomodation,Kendaka Nubian House,24.06317378,32.86449063,1342,2,577
Siwa,Cafe and Restaurant,Ola restaurant,29.20084042,25.52002231,150,4,578
Siwa,Cafe and Restaurant,Abdu Restaurant,29.20310218,25.52085995,200,4,579
Siwa,Cafe and Restaurant,Tanta Waa Juice Bar,29.19786042,25.54925278,250,4,580
Siwa,Cafe and Restaurant,Shahrazad,29.2029985,25.52167464,150,4,581
Siwa,Cafe and Restaurant,Nour El Waha Garden,29.20238224,25.51955157,150,4,582
Siwa,Cafe and Restaurant,Hayat ?afe,29.20989525,25.51868438,200,4,583
Siwa,Cafe and Restaurant,Fahmi's Garden,29.19953043,25.52424887,250,4,584
Siwa,Cafe and Restaurant,Joba Lounge,29.19696132,25.54993943,150,4,585
Siwa,Cafe and Restaurant,Anaro Restaurant ,29.20177324,25.52138725,150,4,586
Siwa,Cafe and Restaurant,Alahrar Restaurant,29.20330241,25.51868438,150,4,587
Siwa,Cafe and Restaurant,Campione Cafe,29.20270304,25.520401,250,4,588
Siwa,Cafe and Restaurant,Ana maria Cafe,31.35744969,27.22535215,250,4,589
Siwa,Cafe and Restaurant,Tekeyet El Amir,29.20370821,25.51972371,150,4,590
Siwa,Cafe and Restaurant,Cleopatra Main restaurant,29.19767502,25.55152668,150,4,591
Siwa,Safari ,Grand Sand Sea,29.20326166,25.51979903,500,4,592
Siwa,SightSeeing,Fatnas Island,29.19234988,25.48071737,30,4,593
Siwa,SightSeeing,Cleopatra Lake,29.19832122,25.54970647,30,4,594
Siwa,SightSeeing,Sunset at Grand Sand Sea,29.20326166,25.51979903,30,4,595
Siwa,SightSeeing,Siwa Lake,29.21834557,25.46134554,30,4,596
Siwa,Historic,Gebel Al- Mawta,29.21134506,25.52512468,20,4,597
Siwa,Historic,Shali Fortress,29.20256228,25.51648177,20,4,598
Siwa,Historic,Dakrur Mountain,29.18877093,25.55243964,20,4,599
Siwa,Historic,Temple of Amun,29.188696,25.55248256,20,4,600
Siwa,Historic,Temple of Umm Ubayd,29.20197779,25.54453258,20,4,601
Siwa,Historic,The traditional Siwa House,29.20363735,25.51828427,30,4,602
Siwa,Swimming,The Salt lake,29.21807772,25.46116928,20,4,603
Siwa,Swimming,Almaza Hot Spring,29.18762888,25.56417437,20,4,604
Siwa,Swimming,Hayaat Siwa Hot Spring,29.16057591,25.55449654,20,4,605
Siwa,Swimming,Bir Wahed,29.12194188,25.43216237,20,4,606
Siwa,Camping,Siwa Astro Camp- Siwawi,29.13182631,25.56159657,50,4,607
Siwa,Camping,Siwa House,29.20316875,25.51957323,50,4,608
Siwa,Camping,Siwa Camp Osman oasis,29.16932415,25.55859807,50,4,609
Siwa,Camping,Mountain Camp Ali Khaled,29.18962855,25.55664688,50,4,610
Siwa,Camping,Al Mahdy Resort,29.22009692,25.31268777,50,4,611
Siwa,Camping,Ghaba Camp,29.20504748,25.52403237,50,4,612
Siwa,Camping,Ayur Resort,29.19108862,25.54809927,50,4,613
Siwa,Camping,Santa Raya Camp,29.17889088,25.56662007,50,4,614
Siwa,Camping,Hidigda Camp,29.18733602,25.56239233,50,4,615
Siwa,Camping,Siwa Taranoz,29.24109221,25.47319427,50,4,616
Siwa,Camping,Taghaghien Island,29.22520465,25.46777847,50,4,617
Siwa,Camping,Al Nyhaya,29.10182813,25.57242587,50,4,618
Siwa,Camping,Ahmed Safari Camp,28.34812827,28.82214887,50,4,619
Siwa,Accomodation,Dream Lodge Siwa ,29.21011815,25.52797351,925,4,620
Siwa,Accomodation,Siwa Shali Resort,29.17853601,25.554253,675,3,621
Siwa,Accomodation,Nour El Waha Hotel,29.20181553,25.52329817,755,3,622
Siwa,Accomodation,Siwa Paradise,29.20298589,25.52280727,873,2,623
Siwa,Accomodation,Reem el Waha ,29.20543973,25.53469727,500,3,624
Cairo,Historic,Mosque of Muhammed Ali,30.02910554,31.2598355,50,4,625
Cairo,Historic,Cairo Citadel,30.0287824,31.25975127,100,4,626
Cairo,Historic,Mosque and Madrasa of Sultan Hassan,30.03182395,31.25646008,50,4,627
Cairo,Historic,Mosque of Ibn Tulun,30.02868169,31.24938337,50,4,628
Cairo,Historic,Gayer-Anderson Museum,30.02832069,31.250744,50,4,629
Cairo,Historic,Ben Ezra Synagogue,30.00569502,31.23106578,100,4,630
Cairo,Historic,Bab Zuweila,30.04269469,31.25776627,50,4,631
Cairo,Historic,Qalawun Complex,30.04936203,31.26100461,50,4,632
Cairo,Historic,Fort of Babylon,30.00567689,31.2299174,50,4,633
Cairo,Historic,Bab al- Futuh,30.0553475,31.26339737,50,4,634
Cairo,Historic,Mosque of Sultan Al- Ashraf Barsbay,30.04750064,31.260041,50,4,635
Cairo,Historic,Abu sir Pyramids,29.89755318,31.20907197,50,4,636
Cairo,Historic,St Mercurius Church,30.01553824,31.23249873,50,4,637
Cairo,Historic,Manzil Zeinab Khatoon,30.04483137,31.2634855,50,4,638
Cairo,Historic,Aisha Fahmy Palace,31.24200471,29.96135937,50,4,639
Cairo,Historic,Bab al-Azab,30.03106148,31.25803905,50,4,640
Cairo,Historic,Madrassa of Al nasir Muhammed,30.02941203,31.26096666,50,4,641
Cairo,Historic,Madrassa of Amir Sarghitmish,30.0298293,31.2490976,50,4,642
Cairo,Historic,Madrassa of Sultan Brquq,30.05119884,31.26117827,50,4,643
Cairo,Historic,Palace of Amir Beshtak,30.05054513,31.26182972,50,4,644
Cairo,Historic,Sabil of Muhammad Ali Basha,30.04410149,31.2584999,50,4,645
Cairo,Historic,Manial Palace Museum,30.02894139,31.23000227,50,4,646
Cairo,Historic,The Coptic Museum,30.00559429,31.23010577,50,4,647
Cairo,Historic,Museum of Islamic Arts,30.04471968,31.25271047,50,4,648
Cairo,Historic,The National Museum of Egyptian Civilization,30.00813999,31.24824967,50,4,649
Cairo,Historic,Mohamed Mahmoud Khalil Museum ,30.03565221,31.21960835,50,4,650
Cairo,Historic,Abdeen Palace Museum,30.04675319,31.24984557,50,4,651
Cairo,Historic,National Military Museum Egypt,30.03065792,31.26241752,50,4,652
Cairo,Historic,Egyptian Geology Museum,29.9963799,31.22888447,50,4,653
Cairo,Historic,Museum of Modern Egyptian Art ,30.04370656,31.22466847,50,4,654
Cairo,Historic,Islamic Ceramic Museum ,30.0571648,31.22263737,50,4,655
Cairo,Historic,Royal Chariots Museum,30.02943806,31.26353323,50,4,656
Cairo,Historic,Egyptian Textiles Museum ,30.0498124,31.26130897,50,4,657
Cairo,Historic,Egyptian Agricultural Museum,30.04629359,31.21021227,50,4,658
Cairo,Historic,Mahmoud Mukhtar Museum ,30.04068689,31.22285817,50,4,659
Cairo,Historic,National Police Museum ,30.03079672,31.25991407,50,4,660
Cairo,Historic,Al-Gawhara Palace,30.0279756,31.25919882,50,4,661
Cairo,Historic,Nations House Museum,29.9967793,31.29242537,50,4,662
Cairo,Historic,Manasterly Palace,30.00718148,31.22487324,50,4,663
Cairo,Historic,Geographical Association of Egypt,30.04110969,31.23603657,50,4,664
Cairo,Historic,Qasr el Eini Museum,30.03869855,31.23501537,50,4,665
Cairo,Historic,Mostafa Kamel Museum ,30.02952538,31.25720957,50,4,666
Cairo,Historic,The Palace of Arts,30.04345479,31.22608957,50,4,667
Cairo,Historic,Foustat Traditional Crafts Center,30.00635909,31.2347231,50,4,668
Cairo,Historic,Capital Art Gallery ,30.06697667,31.21697498,50,4,669
Cairo,Historic,Pyramids of Giza,29.97386901,31.14221534,50,4,670
Cairo,Historic,Egyptian Museum ,30.04779079,31.2336162,50,4,671
Cairo,Historic,Al-Azhar Mosque,30.04567869,31.2626851,50,4,672
Cairo,Historic,Sultan Hussein Mosque,30.02497009,31.25353697,50,4,673
Cairo,Historic,Al muiz L Din Ellah Street,30.04433687,31.25876067,50,4,674
Cairo,Historic,Mosque of Al- Hakim ,30.0545364,31.2635091,50,4,675
Cairo,Historic,Cairo Tower,30.04592427,31.22427597,50,4,676
Cairo,Historic,Djoser Step Pyramids,29.87131338,31.21653227,50,4,677
Cairo,Historic,Dahshur Pyramids,29.79769522,31.24305064,50,4,678
Cairo,Historic,Meidum Pyramid,29.38836838,31.1575026,50,4,679
Cairo,Historic,Al Hussein Mosque,30.04771759,31.2633455,50,4,680
Cairo,Historic,Mosque of Amr Ibn El Ass,30.01004728,31.23312117,50,4,681
Cairo,Historic,Hanging church of Cairo,30.00526628,31.23017187,50,4,682
Cairo,Historic,The church of St.George,30.0062682,31.23007537,50,4,683
Cairo,Historic,Church of St. Barbara,30.00602774,31.23139837,50,4,684
Cairo,Historic,Mosque of Qaitbay,30.04387959,31.27498927,50,4,685
Cairo,Historic,Nilometer,30.00690679,31.22500417,50,4,686
Cairo,Historic,Museo of Mevlevi,30.03357666,31.2540144,50,4,687
Cairo,Historic,Mosque-Madrassa of Al Ghouri ,30.04583182,31.260795,50,4,688
Cairo,Historic,Mosque of Al Mu'ayyed Shaykh,30.04365185,31.2575863,50,4,689
Cairo,Historic,Blue Mosque,30.03622254,31.26007395,50,4,690
Cairo,Historic,Mosque of Maridani,30.03972354,31.25932745,50,4,691
Cairo,Historic,Heliopolis Basilica ,30.09480444,31.32530562,50,4,692
Cairo,Historic,Egyptian Railways Museum ,30.06348858,31.24845787,50,4,693
Cairo,Historic,Octobar War Panorama,30.0742635,31.30679607,50,4,694
Cairo,Entertainment,Al Azhar Park ,30.04023787,31.26492582,50,4,695
Cairo,Entertainment,Cairo Tower ,30.04592427,31.22427597,50,4,696
Cairo,Entertainment,Tahrir Square ,30.04439009,31.2357188,50,4,697
Cairo,Entertainment,Khan El Khalili,30.04772929,31.2622538,50,4,698
Cairo,Entertainment,Cairo International Stadium,30.0691166,31.31239567,50,4,699
Cairo,Entertainment,Trapped Egypt,30.02979389,31.4620754,50,4,700
Cairo,Entertainment,Sherlocked Egypt,30.04117897,31.2003146,50,4,701
Cairo,Entertainment,Placebo,29.95671499,31.26056184,50,4,702
Cairo,Entertainment,IBC-International Bowling Center,30.0730771,31.30830737,50,4,703
Cairo,Entertainment,Escape Games,30.0643497,31.21566627,50,4,704
Cairo,Entertainment,Adrenalin Paintball,30.02784746,30.93767753,50,4,705
Cairo,Entertainment,The Horror House,30.07980728,31.45486367,50,4,706
Cairo,Entertainment,Immersive VR,30.02648509,31.4957455,50,4,707
Cairo,Entertainment,Nile River ,30.04408799,31.24347157,50,4,708
Cairo,Entertainment,MindMaze Egypt,29.95708959,31.2756675,50,4,709
Cairo,Entertainment,VOX Cinema Cairo,30.0817771,31.36303703,50,4,710
Cairo,Entertainment,Breakout ,30.02115128,31.4245191,50,4,711
Cairo,Shopping,Arkadia Mall ,30.0698086,31.22702197,50,4,712
Cairo,Shopping,The First Mall ,30.02420079,31.21718567,50,4,713
Cairo,Shopping,Khan El Khalili Center ,30.04772929,31.2622538,50,4,714
Cairo,Shopping,Ramsees Mall ,30.05110407,31.23287497,50,4,715
Cairo,Shopping,Cairo Festival ,30.02742819,31.40748437,50,4,716
Cairo,Shopping,Talaat Harb Mall ,30.0501212,31.24002297,50,4,717
Cairo,Shopping,City Centre Maadi ,29.98333799,31.31634933,50,4,718
Cairo,Shopping,Uptown Plaza ,30.01856311,31.29827285,50,4,719
Cairo,Shopping,Maadi Grand Mall ,29.96557289,31.27014067,50,4,720
Cairo,Shopping,Hub 50 mall ,29.96835289,31.31340884,50,4,721
Cairo,Shopping,City stars Heliopolis,30.0728641,31.3458082,50,4,722
Cairo,Shopping,City Centre Almaza ,30.0807143,31.36494637,50,4,723
Cairo,Shopping,Mokttam Mall ,30.01876779,31.27960057,50,4,724
Cairo,Shopping,Future Mall ,29.98188796,31.42612308,50,4,725
Cairo,Shopping,Mirage Outlet Mall ,30.0797467,31.45526057,50,4,726
Cairo,Shopping,Gardenia Mall ,30.00999606,31.43584104,50,4,727
Cairo,Shopping,3 Skies Plaza ,30.02661629,31.4961698,50,4,728
Cairo,Shopping,Florida Mall ,30.1008225,31.37050467,50,4,729
Cairo,Shopping,Boulevard Mall ,30.0702551,31.48405627,50,4,730
Cairo,Shopping,Makka Center ,30.00986479,31.49407107,50,4,731
Cairo,Cafe and Restaurant,Nisantasi ,30.02838719,31.40908083,300,4,732
Cairo,Cafe and Restaurant,Charlie's Restaurant,30.02653693,31.407222,300,4,733
Cairo,Cafe and Restaurant,Indira Indian Restaurant ,30.0737909,31.3441754,300,4,734
Cairo,Cafe and Restaurant,Piccolo Mondo ,30.05169362,31.22774408,300,4,735
Cairo,Cafe and Restaurant,Koshary Abu Tarek,30.05013395,31.23775898,300,4,736
Cairo,Cafe and Restaurant,Carlo's Le Pacha 1901,30.05179687,31.22776687,300,4,737
Cairo,Cafe and Restaurant,Taboula Lebanese Restaurant,30.03969325,31.23276289,300,4,738
Cairo,Cafe and Restaurant,Zooba ,30.0611829,31.21895737,300,4,739
Cairo,Cafe and Restaurant,Ayadina Lebanese Restaurant ,30.07440762,31.34551222,300,4,740
Cairo,Cafe and Restaurant,What the crust ,29.96964249,31.27509237,300,4,741
Cairo,Cafe and Restaurant,Kazaz Restaurant ,30.04717392,31.23927225,300,4,742
Cairo,Cafe and Restaurant,L'Asiatique - Le Pacha 1901,30.05179687,31.22776687,300,4,743
Cairo,Cafe and Restaurant,Le Steak Restaurant ,30.05183251,31.22769522,300,4,744
Cairo,Cafe and Restaurant,Cairo Kitchen ,30.0600108,31.22105647,300,4,745   
Cairo,Cafe and Restaurant,Tutti Matti ,30.07429721,31.34433197,300,4,772
Cairo,Cafe and Restaurant,Al Khal Egyptian Restaurant ,30.0724031,31.34789977,300,4,866
Cairo,Cafe and Restaurant,Oldish ,30.06634977,31.21956644,300,4,867
Cairo,Cafe and Restaurant,Fayrouz Lebanese Restaurant ,30.0723417,31.34799987,300,4,868
Cairo,Cafe and Restaurant,Lexie's ,30.02431356,31.45408197,300,4,869
Cairo,Cafe and Restaurant,Old Cairo Restaurant and Cafe ,30.00776549,31.23003143,300,4,870
Cairo,Cafe and Restaurant,Bar'Oro ,30.04581269,31.23214965,300,4,871
Cairo,Cafe and Restaurant,Olivo Pizzeria and Bar,30.06793836,31.21966685,300,4,872
Cairo,Cafe and Restaurant,Bab El Sharq ,30.04548119,31.23217947,300,4,873
Cairo,Cafe and Restaurant,Pane Vino Restaurant ,30.04325909,31.2320642,300,4,874
Cairo,Cafe and Restaurant,Lucca ,30.06043658,31.41948127,300,4,875
Cairo,Cafe and Restaurant,Torii Restaurant ,30.0578262,31.22517123,300,4,876
Cairo,Cafe and Restaurant,La Palmeraie ,30.03883389,31.22408897,300,4,877
Cairo,Cafe and Restaurant,Pepenero ,30.09068063,31.32356245,300,4,878
Cairo,Cafe and Restaurant,Kababgy Oriental Grill  ,30.03881098,31.22426,300,4,879
Cairo,Cafe and Restaurant,Pier88 Nile River ,30.05288241,31.22674347,300,4,880
Cairo,Cafe and Restaurant,Bab el Nil ,30.0719724,31.22759607,300,4,881
Cairo,Cafe and Restaurant,Nile Terrace,30.04267105,31.23172464,300,4,882
Cairo,Cafe and Restaurant,MAAT ,30.07312574,31.22205817,300,4,963
Cairo,Cafe and Restaurant,Zaki El Sammak ,30.05667878,31.23043771,300,4,964
Cairo,Cafe and Restaurant,Hamada Makarona ,30.04827449,31.23603207,300,4,965
Cairo,Cafe and Restaurant,Beggah ,30.04102599,31.24371867,300,4,966
Cairo,Cafe and Restaurant,The Chinese Muslim Restaurant ,30.05970801,31.27341967,300,4,967
Cairo,Cafe and Restaurant,Flying Fish,30.0507201,31.21692967,300,4,968
Cairo,Cafe and Restaurant,City Crepe Restaurant ,30.04951781,31.199124,300,4,969
Cairo,Cafe and Restaurant,South Restaurant ,30.07101212,31.22094004,300,4,970
Cairo,Cafe and Restaurant,Le Rendez-Vous ,30.04441029,31.23572233,300,4,971
Cairo,Cafe and Restaurant,Abdallah Bashandy Restaurant ,30.03156258,31.23448997,300,4,972
Cairo,Cafe and Restaurant,New Kursal Restaurant ,30.0537934,31.24444707,300,4,973
Cairo,Cafe and Restaurant,Escobar Restaurant ,30.03963447,31.23334594,300,4,974
Cairo,Cafe and Restaurant,Cafe Riche ,30.04699385,31.23817521,300,4,975
Cairo,Cafe and Restaurant,Ashraf Restaurant ,30.03879179,31.23762624,300,4,976
Cairo,Cafe and Restaurant,Tamarai ,30.0722664,31.22819557,300,4,977
Cairo,Cafe and Restaurant,Fousping ,30.0495403,31.23968077,300,4,978
Cairo,Cafe and Restaurant,VIP Restaurant ,30.06092361,31.21969827,300,4,979
Cairo,Cafe and Restaurant,Abou Ali Cafe ,30.0910887,31.37942993,300,4,980
Cairo,Cafe and Restaurant,El Prince Restaurant ,30.0806169,31.2188924,300,4,981
Cairo,Cafe and Restaurant,OPIA Lounge ad Bar ,30.05025069,31.23193595,300,4,982
Cairo,Cafe and Restaurant,Mr Koko ,30.04368319,31.24023157,300,4,983
Cairo,Cafe and Restaurant,Cairo Sky Restaurant ,29.97203618,31.23567204,300,4,984
Cairo,Cafe and Restaurant,Pub 28,30.0630355,31.22002487,300,4,985
Cairo,Cafe and Restaurant,Arafa Koshary ,30.0788944,31.24480407,300,4,986
Cairo,Cafe and Restaurant,Odeon Palace Bar ,30.0505506,31.23880267,300,4,987
Cairo,Cafe and Restaurant,It's Cafe and Restaurant ,30.0509779,31.20811477,300,4,988
Cairo,Cafe and Restaurant,Lobby Lounge ,30.04623789,31.23210551,300,4,989
Cairo,Cafe and Restaurant,Red Elephant Restaurant ,30.0522132,31.19993257,300,4,990
Cairo,Cafe and Restaurant,LA Curva 1907,30.08688628,31.32468383,300,4,991
Cairo,Cafe and Restaurant,"The Nile Ritz -Cartlton, Cairo ",30.04587959,31.2320351,300,4,992
Cairo,Cafe and Restaurant,Al Shebany ,30.03899129,31.21149201,300,4,993
Cairo,Cafe and Restaurant,Sachi Heliopolis ,30.08787557,31.32469175,300,4,994
Cairo,Cafe and Restaurant,CHO Restaurant and Lounge ,30.08554587,31.32914237,300,4,995
Cairo,Cafe and Restaurant,Solis Restaurant ,29.96082208,31.24800298,300,4,996
Cairo,Accomodation,Ramses Hilton Hotel and Casino,30.05024473,31.23203967,1459,5,997
Cairo,Accomodation,Fairmont Nile City,30.0717457,31.22794,2189,5,998
Cairo,Accomodation,Grand Nile Tower,30.03415279,31.22704039,739,5,999
Cairo,Accomodation,InterContinental Cairo,30.0728641,31.34579747,1988,5,1000
Cairo,Accomodation,Cario Mariott Hotel,30.05704341,31.22450227,2353,5,1001
Cairo,Accomodation,Sofitel Cairo Nile,30.03869689,31.22461183,2353,5,1002
Cairo,Accomodation,Pyramisa Suites Hotel Cairo,30.0378919,31.21810415,1048,5,1003
Cairo,Accomodation,Tolip Gardens Hotel,30.06224141,31.4013612,693,5,1004
Cairo,Accomodation,Le Mereidien Cairo Airport,30.111248,31.39698677,2225,5,1005
Cairo,Accomodation,Sheraton Cairo Hotel and Casino,30.03918539,31.22030547,2118,5,1006
Cairo,Accomodation,Concorde El salam,30.12376612,31.34804124,1440,5,1007
Cairo,Accomodation,Hilton Cairo Heliopolis Hotel,30.1067594,31.36453997,2280,5,1008
Cairo,Accomodation,Conrad Cairo Hotel and Casino,30.06541718,31.22775587,2189,5,1009
Cairo,Accomodation,Le passage Cairo Hotel and Casino,30.12182406,31.40026027,1757,5,1010
Cairo,Accomodation,Holiday Inn CityStars,30.07405823,31.34397287,1824,5,1011
Cairo,Accomodation,Triumph Luxury Hotel,30.00331481,31.40118241,2006,5,1012
Cairo,Accomodation,Dusit Thani LakeView Cairo,30.02604829,31.45520687,3111,5,1013
Cairo,Accomodation,Mariott Mena House,29.98535469,31.13305054,3630,5,1014
Cairo,Accomodation,The Gabriel Hotel,30.10327498,31.3862892,1171,5,1015
Cairo,Accomodation,"The Nile Ritz -Cartlton, Cairo ",30.04587959,31.2320351,4013,5,1016
Cairo,Accomodation,Novotel Cairo Airport,30.12114804,31.40195531,1003,4,1017
